out_time,type,f_size,f_color,c_time,pool,user_id,dm_id,comment
6094.22500,5,25,16776960,1711549003,0,3393930f,1547344207780695296,什么都可以只会害到你
8610.84600,5,25,16777215,1711543686,0,440a83e6,1547299602196129024,浙赛圈速榜：雷总，来浙赛跑个圈速
801.14000,1,25,16777215,1711537322,0,5df04d0e,1547246215744523264,666
363.25800,1,25,16777215,1711528653,0,66f9a756,1547173495782584064,二十年后，我46了，应该买得起小米汽车了
636.60500,1,25,16777215,1711526437,0,706ea800,1547154907785060352,对，比比智己那个联电的电机呗
890.53700,1,25,16777215,1711480241,0,fa4c1539,1546767386072598016,这是1000天能造出来的？
767.00000,1,25,16777215,1711480116,0,fa4c1539,1546766339996186880,第一性原理学到了
3318.68200,1,25,16777215,1711478064,0,6b99f50e,1546749122680649984,手不累吗
4934.35600,1,25,16777215,1711470087,0,4a8ffeb6,1546682211309503232,遥遥领先呗
711.52000,1,25,16777215,1711469327,0,4a8ffeb6,1546675836160074240,雷同学好激情
1699.82500,1,25,16777215,1711463134,0,2f43c8b3,1546623884982308864,这个好
4901.37500,1,25,16777215,1711438873,0,acb389bd,1546420370431665152,克虏伯大炮
3569.94100,1,25,16777215,1711389241,0,4f222c55,1546004022887368192,+
4942.78000,1,25,16777215,1711389119,0,7ebdf44,1546003005843894016,哈哈哈
406.97600,5,25,16755202,1711384981,0,56854dee,1545968286527991808,我也是来复习的 26号加班凌晨留
7052.89400,1,25,16777215,1711379744,0,4ca46a5f,1545924358349058560,这个灰色确实好看
5932.58600,1,25,16777215,1711379383,0,926120a0,1545921333198999808,为啥没有念他的英文名字
2483.29600,1,25,16777215,1711375037,0,4ca46a5f,1545884875998262528,罗列数据有什么错??
1476.96600,1,25,16777215,1711373835,0,4ca46a5f,1545874794149590272,没读过书啊？散人是体内的电池，隔热是外部的，防火
1811.16400,1,25,16777215,1711373174,0,f13a04fd,1545869243650684672,温差产热
10580.15100,1,25,16777215,1711366719,0,7ebf978c,1545815100730988032,那租就可以
9254.92500,1,25,16777215,1711365377,0,7ebf978c,1545803843235810560,"沃尔沃:我叫陆地坦克,你陆地潜艇?"
9188.05800,1,25,16777215,1711365311,0,7ebf978c,1545803282231159296,蔚来:别cue我
8913.43600,1,25,16777215,1711365092,0,7ebf978c,1545801447625793024,"老师一直告诉我们, 天下没有完美的, 说了这么多好的,我们想听su7有哪些不足"
8836.01500,1,25,16777215,1711365014,0,7ebf978c,1545800798003629824,沃尔沃:抢我饭碗
8540.93000,1,25,16777215,1711364738,0,7ebf978c,1545798476531791872,问题是驾驶不是直线的傻白甜
7790.82100,1,25,16777215,1711363953,0,7ebf978c,1545791893152341504,帕拉梅拉:学我
7730.37100,1,25,16777215,1711363892,0,7ebf978c,1545791386002303232,学奔驰
7722.84300,1,25,16777215,1711363885,0,7ebf978c,1545791323892710400,学沃尔沃
7668.69300,1,25,16777215,1711363831,0,7ebf978c,1545790868894964480,nappa
7559.93500,1,25,16777215,1711363722,0,7ebf978c,1545789956608458496,这车一买没朋友了
7522.98800,1,25,16777215,1711363685,0,7ebf978c,1545789646616008448,雷总是懂用户的
5966.92000,1,25,16777215,1711362129,0,7ebf978c,1545776593514096384,还不如挖一个保时捷团队
5506.94200,1,25,16777215,1711361637,0,7ebf978c,1545772465345716992,精英都买沃尔沃
5018.86500,1,25,16777215,1711361170,0,7ebf978c,1545768549744942592,首付三千可以提走吗
5007.19900,1,25,16777215,1711361159,0,7ebf978c,1545768452529419776,雷总很厉害
4999.65100,1,25,16777215,1711361151,0,7ebf978c,1545768389178635520,雷总威武
8641.29500,1,25,16777215,1711353997,0,ec590366,1545708374979672320,当赛车开
7878.81100,1,25,16777215,1711353700,0,ec590366,1545705883504622848,牛
7619.61200,1,25,16777215,1711353631,0,ec590366,1545705308691856128,低配26W，满配36W
7557.51300,1,25,16777215,1711353552,0,ec590366,1545704642468903680,这个好
7475.97800,1,25,16777215,1711353464,0,ec590366,1545703905177045504,太对了
6042.14100,1,25,16777215,1711353227,0,ec590366,1545701915332241664,物理按键好评
1802.22600,1,25,16777215,1711345122,0,acb389bd,1545633925672509952,工程热力学
9065.39600,1,25,16777215,1711344922,0,ec590366,1545632248899189248,28W起步
792.28300,1,25,16777215,1711344112,0,ec590366,1545625458169887488,666
726.59100,1,25,16777215,1711298031,0,5ec94676,1545238902297066752,笑死
7298.18600,1,25,16777215,1711294527,0,f57df142,1545209509469844736,你同事怎么跑车外面去了，还跑这么快
222.87200,1,25,16777215,1711285362,0,97ac1918,1545132625704858112,我比亚迪你不认识是吧?
2581.49800,1,25,16777215,1711249027,0,b833c779,1544827822202510336,可以请舒淇来做代言人
3088.13800,1,25,16777215,1711248128,0,9654507e,1544820286028219648,雷式对比法
3326.94600,1,25,16777215,1711203533,0,99711b57,1544446191415376128,高峰期，就这么点车啊，这路面车真少
9103.20700,1,25,16777215,1711199257,0,437d8e2f,1544410326458825216,实际我猜510
4291.86600,1,25,16777215,1711199064,0,524a1aec,1544408706165558528,买车送手机么
3383.84600,1,25,16777215,1711198136,0,524a1aec,1544400920085814784,牛逼
1129.23300,1,25,16777215,1711179330,0,3fe57588,1544243162430790144,我咋觉得转速低功率大才是牛逼啊，看看保时捷那个峰值功率
2391.08700,1,25,16777215,1711174657,0,9654507e,1544203961425335040,nb
10308.46700,1,25,16777215,1711157761,0,2d955725,1544062228578309888,@吉利
6859.68200,1,25,16777215,1711152154,0,2d955725,1544015195465561344,保时捷
6542.32000,1,25,16777215,1711151623,0,2d955725,1544010738279184896,为什么不能藏起来？？？
6520.98900,1,25,16777215,1711151601,0,2d955725,1544010559341570048,去掉好不好
6148.66000,1,25,16777215,1711151187,0,2d955725,1544007085526730496,屁股和激光雷达改掉，会更好
6068.03900,1,25,16777215,1711151089,0,2d955725,1544006264701407232,这么牛逼的设计团队，为什么激光雷达不能藏好？？？？
5881.36500,1,25,16777215,1711150882,0,2d955725,1544004528587116032,我的妈好丑
5568.30100,1,25,16777215,1711150355,0,2d955725,1544000106162836224,激光雷达故意涂白是啥意思哈哈哈哈哈
4905.95300,1,25,16777215,1711149228,0,2d955725,1543990653443190528,哈哈哈哈哈哈哈哈
4756.04500,1,25,16777215,1711149074,0,2d955725,1543989361765748224,格局打开
586.91500,1,25,16777215,1711147587,0,2d955725,1543976884717991168,想知道这个电机用没用特斯拉专利
214.67200,1,25,16777215,1711147212,0,2d955725,1543973739258366464,特斯拉呢？
7855.46600,1,25,16777215,1711123460,0,2e1555a4,1543774493368016896,晚安
172.00300,1,25,16777215,1711094281,0,9666c5fe,1543529718014502144,逆向工程可还行，哈哈哈
149.65800,1,25,16777215,1711094258,0,9666c5fe,1543529531955339008,逆向工程，哈哈哈哈
8445.88900,1,25,16777215,1711034594,0,b9e43e40,1543029032059462400,夸张
59.11100,1,25,16777215,1711012179,0,c4c3e396,1542841000530388480,说牛逼那个真low
4324.05500,1,25,16777215,1710976050,0,45331475,1542537928922880768,新世界到来了 科技世界
3491.13100,5,25,15138834,1710942400,0,57e8c2fe,1542255647347934976,牛
8539.60900,1,25,16777215,1710938773,0,f42b6ba0,1542225225985736960,taycan是纯电
3333.22100,5,25,16777215,1710938184,0,57e8c2fe,1542220281681293056,可以啊
3186.94100,5,25,16777215,1710937963,0,57e8c2fe,1542218433369169408,津津有味
2403.30100,1,25,16777215,1710937101,0,57e8c2fe,1542211197682722304,可以可以
2331.58100,1,25,16777215,1710937016,0,57e8c2fe,1542210485271882240,NB
1903.78100,1,25,16777215,1710936556,0,57e8c2fe,1542206629884378880,666 
4695.50700,1,25,16777215,1710923150,0,18fd0f80,1542094173581597952,所以是没有反照镜？
4425.88200,1,25,16777215,1710922935,0,18fd0f80,1542092363756190208,不行不行，老婆看见了就糟了
758.29200,1,25,16777215,1710920697,0,8d4336d9,1542073596586002432,能抗住，但抗得不久
2648.08900,1,25,16777215,1710907005,0,41b392b1,1541958734119704576,牛逼
1368.55300,1,25,16777215,1710906354,0,41b392b1,1541953278881862144,就大概和手机一样直接换
1130.46600,1,25,16777215,1710863600,0,a16770b9,1541594630775191552,发动机有国外专利拦路，绕不过去
9863.89700,1,25,16777215,1710858748,0,9832e007,1541553924082028800,买汽车送小米14
916.61400,1,25,16777215,1710857874,0,589e3e67,1541546598662696960,厉害
8854.39600,1,25,16777215,1710850141,0,74cab397,1541481723995455232,这车要一百万吧
8016.50400,1,25,16777215,1710849526,0,74cab397,1541476564909238272,几百万？？
5058.14900,1,25,16777215,1710830600,0,ca7e07df,1541317805125965312,牛逼好熟悉，这不是澎湃的时候么
10598.75400,1,25,16777215,1710826220,0,58ed61f3,1541281058903926784,没驾驶证能开这个车吗
10529.39700,1,25,16777215,1710826183,0,58ed61f3,1541280753969643264,奖励我一个小米13吧
3367.87700,1,25,16777215,1710822830,0,327e26e2,1541252626615000576,遥遥领先
81.02800,1,25,16777215,1710811217,0,d7c20daa,1541155210423316224,前10都很牛逼了。
52.39600,1,25,16777215,1710811175,0,d7c20daa,1541154852078746368,会不会有智米汽车
7875.97800,1,25,16777215,1710770515,0,3a802c91,1540813777854187520,晚上摆摊，又多了个箱子
7869.77400,1,25,16777215,1710770478,0,3a802c91,1540813467257649664,晚上，摆摊，很有面子了
6023.40800,1,25,16777215,1710766618,0,76a883a3,1540781082708905472,起诉？要起诉也得先起诉智界s7
5973.91200,1,25,16777215,1710766533,0,76a883a3,1540780369308455168,说抄袭保时捷的，小米汽车只有溜背设计像，要说抄袭也只有智界s7才是真抄袭保时捷
10145.78100,1,25,16777215,1710757131,0,8094b7a3,1540701501503338240,我觉得40w低了降车本身的档次
7900.90900,1,25,16777215,1710755388,0,8094b7a3,1540686880344248320,啊？电机呢？扣了？
7692.77600,1,25,16777215,1710755177,0,8094b7a3,1540685108049546496,黑的吸热，我选择银河灰
4905.00000,1,25,16777215,1710754899,0,2c9243ae,1540682780932163328,报菜名
4363.96000,1,25,16777215,1710754352,0,2c9243ae,1540678188118845440,原神，启动！
8586.01800,1,25,16777215,1710750530,0,58ed61f3,1540646130558487040,牛啊牛啊
0.00000,1,25,16777215,1710748992,0,a7f27518,1540633231152778752,6
0.00000,1,25,16777215,1710748980,0,a7f27518,1540633123174438400,？
2306.92900,1,25,16777215,1710732727,0,a478dd12,1540496786928687616,雷军这么高？
6879.30800,1,25,16777215,1710672229,0,147ccb58,1539989295044238080,连接式尾灯真的是光污染，绝不是耀眼的星
6229.81400,1,25,16777215,1710672011,0,147ccb58,1539987462896658176,跟硬币比吗？雷总
5642.14700,1,25,16777215,1710671744,0,147ccb58,1539985225604702976,跟比亚迪学的吧
5631.21300,1,25,16777215,1710671739,0,147ccb58,1539985179500779776,光污染
5442.15400,1,25,16777215,1710671635,0,147ccb58,1539984313293016320,到底低车容易还是难？？
2521.79300,1,25,16777215,1710670450,0,147ccb58,1539974367482782464,经典可以把？
227.34700,1,25,16777215,1710669266,0,147ccb58,1539964434221373184,登门拜访：挖工程师
13.28700,1,25,16777215,1710655842,0,965fe4d9,1539851832552126720,有熟悉的铃声吗
6701.26900,1,25,16777215,1710650739,0,58ed61f3,1539809019311617536,钞能力!!!!!!!
4399.39300,1,25,16777215,1710640270,0,3799c2bd,1539721201331987968,没啥用
9067.09300,5,25,16777215,1710627842,0,76d653e3,1539616944725039360,28都算便宜。
2332.22400,5,25,16777215,1710624535,0,76d653e3,1539589208019192320,设计还这么好看，我的天哪。
4845.41400,1,25,16777215,1710591343,0,6681b44e,1539310770037202176,下决心直接买别人的工程师
8663.05500,1,25,16777215,1710591183,0,6e3b9144,1539309426551428608,这才是小米最大的亮点
1349.02400,1,25,16777215,1710590233,0,e2e3a0e1,1539301457524991744,安全性能呢，抗压缩或者拉伸
2624.21800,1,25,16777215,1710575984,0,58ed61f3,1539181928778164992,牛
7883.17500,1,25,16777215,1710574408,0,2e09acef,1539168711553109248,牛逼！
4381.44700,1,25,10546688,1710531214,0,d8e699b3,1538806371536296448,小米汽车玩原神
4328.50900,1,25,10546688,1710531161,0,d8e699b3,1538805927569078528,看电影挺不错的
4304.61600,1,25,10546688,1710531137,0,d8e699b3,1538805727492495104,666666
4151.90300,1,25,10546688,1710530979,0,d8e699b3,1538804399743546880,对传统车企降维打击
4051.51300,1,25,10546688,1710530876,0,d8e699b3,1538803539608964864,房地产还真能考虑，雷总盖的房子能放心住。
4035.66200,1,25,10546688,1710530831,0,d8e699b3,1538803158481052416,同构？重构！
3886.89500,1,25,10546688,1710530655,0,d8e699b3,1538801684325651456,边框比别家的小多了，这个东西没有对比就没有伤害。
3867.09200,5,25,10546688,1710530620,0,d8e699b3,1538801387511697152,还真有创新，传统车企无论合资国产包括比亚迪，边框都是大黑边，巨丑。
3844.35700,5,25,10546688,1710530533,0,d8e699b3,1538800659078691328,小米看家本领 对传统车企降维打击
3804.56000,5,25,10546688,1710530492,0,d8e699b3,1538800314298558976,电车真不怕撞，因为核心部件都靠中间，车头车尾都没啥值钱的。
3761.70100,5,25,10546688,1710530422,0,d8e699b3,1538799727272018432,怪不得算力这么高 除了nvidia别的恐怕做不到
3693.90500,5,25,10546688,1710530338,0,d8e699b3,1538799025154102784,这个确实牛，很多传统车企带这个功能实际上都不好用。
3675.04800,5,25,10546688,1710530302,0,d8e699b3,1538798721285023744,即便是问界窄了也进不去的。别说别的车企了
3579.67200,5,25,10546688,1710530128,0,d8e699b3,1538797261037805056,开小米汽车是不是可以取消科目二
3540.55000,5,25,10546688,1710530074,0,d8e699b3,1538796811735969536,小米汽车：这把高端局
3510.17700,5,25,10546688,1710530037,0,d8e699b3,1538796497800390912,赛博朋克2077的召唤容易把车主撞死……
3504.97100,5,25,10546688,1710530000,0,d8e699b3,1538796185920593152,遥遥领先！
3436.48600,5,25,10546688,1710529923,0,d8e699b3,1538795541709037568,6666
3317.94100,5,25,10546688,1710529809,0,d8e699b3,1538794589442385408,小米这个很成熟了 你看道路修正和转弯方向盘完全不抖 很线性
3282.62600,5,25,10546688,1710529748,0,d8e699b3,1538794076873345280,我觉得可以设计一个自动伸出的智能手托，这样就不用悬空了
3114.79100,5,25,10546688,1710529550,0,d8e699b3,1538792410904490752,问界现在还是会被尾气逼停，尤其东北冬天尾气大的时候。
2603.32300,5,25,10546688,1710529016,0,d8e699b3,1538787936076948736,AI材料学，估计是以后材料学的趋势了
2564.93000,5,25,16740868,1710528958,0,d8e699b3,1538787449244093184,能压个飞机出来不？
2493.60500,5,25,16740868,1710528838,0,d8e699b3,1538786440530864384,翘不了，小米汽车是独资的。
2480.75100,5,25,16765698,1710528793,0,d8e699b3,1538786060661023232,2分贝还是挺牛的
2449.88600,5,25,16765698,1710528760,0,d8e699b3,1538785790421914112,看得出雷总想把基本功打牢
2431.77200,5,25,16765698,1710528732,0,d8e699b3,1538785552470622720,其实就是增强型铝合金，比一般车用铝合金性能要好。
2401.39000,5,25,16765698,1710528700,0,d8e699b3,1538785288212454656,是真的，专利材料
2280.05300,5,25,16765698,1710528538,0,d8e699b3,1538783928939514624,虽然压铸机都是买的，但整个建设和软件都是自己设计，整个国产车主机厂也没几家这么干的。
2172.46500,5,25,16765698,1710528365,0,d8e699b3,1538782473331393536,方向对了
2120.11200,5,25,16765698,1710528311,0,d8e699b3,1538782023685305600,干翻特斯拉！
2007.61500,5,25,16765698,1710528199,0,d8e699b3,1538781079631430656,等过几天发布会就会公布成绩了
1892.09500,1,25,9033215,1710528059,0,d8e699b3,1538779906786412544,小米造空调的经验用上了
1870.28100,1,25,9033215,1710528025,0,d8e699b3,1538779620659608576,长春满大街出租车都是红旗电动，没啥事的，不过是续航短点
1710.67000,1,25,9033215,1710527831,0,d8e699b3,1538777994511181312,散热靠水冷好做，还真不怕高温，怕的是低温
1650.02800,1,25,9033215,1710527742,0,d8e699b3,1538777247253988352,起飞总比火化强啊
1619.86600,1,25,9033215,1710527704,0,d8e699b3,1538776926062359296,这技术挺难的，不知道电解液问题怎么解决的。
1553.15000,1,25,16776960,1710527620,0,d8e699b3,1538776222417349888,余大嘴说我不信，但雷军说还是值得一信的
1522.53000,1,25,16776960,1710527558,0,d8e699b3,1538775707466152192,小米第二辆车估计会亲民一些 这个毕竟C级车
1395.91500,1,25,16776960,1710527413,0,d8e699b3,1538774485422026752,小米极寒专门特调了的，等到正式发布会会有精喜。
1311.71600,1,25,16776960,1710527256,0,d8e699b3,1538773174374698752,不换车啊，坏的是电芯，又不是壳。
1276.00900,1,25,16776960,1710527208,0,d8e699b3,1538772767862984960,电池坏了就把车抬起来拆开换电芯啊，换什么车底
1256.41500,1,25,16776960,1710527154,0,d8e699b3,1538772319382761728,前面的本来就是共同，宁王造的是电芯，电池包每家技术细节都不一样。
1230.39900,1,25,16777215,1710527093,0,d8e699b3,1538771801201886720,@蔚来
1195.49700,1,25,16777215,1710527050,0,d8e699b3,1538771443813699840,小米的800V也可以叫900V，这个行业内从来都是四舍五入的
1120.17800,1,25,16777215,1710526874,0,d8e699b3,1538769969758955008,小米加速已经比保时捷快了
964.34400,1,25,16777215,1710526719,0,d8e699b3,1538768662545166080,明年就上车了
917.33000,1,25,16777215,1710526670,0,d8e699b3,1538768254179427328,V6和V6S是汇川合作生产 V8完全小米自研
863.69300,1,25,16777215,1710526596,0,d8e699b3,1538767638178894592,不容易坏，因为你不会天天踩那么快的
838.40100,1,25,16777215,1710526550,0,d8e699b3,1538767247462472448,雷军不务实就学遥遥领先了 何必自己独资建厂？
814.51700,1,25,16777215,1710526507,0,d8e699b3,1538766885972163328,包碳纤维是副作用 碳纤维会先坏然后转子不稳
551.96900,1,25,16777215,1710526202,0,d8e699b3,1538764326331271936,别说多1000就是和特斯拉一样也够牛了
641.17300,1,25,16777215,1710506379,0,362f8356,1538598040632637952,不是要别人研发不出来，是没往这上面搞
254.71000,1,25,16777215,1710502627,0,8b34b289,1538566570073230080,结果被前辈们忽悠了是吧？
4987.48900,1,25,16777215,1710496825,0,57392ed3,1538517897574442752,6666
10737.96300,1,25,16777215,1710488230,0,8258c3a2,1538445800869553920,励志！！！
10588.73700,1,25,16777215,1710488122,0,8258c3a2,1538444890101318656,入手这辆车，就是我买小米最贵的东西了
10566.25200,1,25,16777215,1710488069,0,8258c3a2,1538444443265336320,我得努力买一辆，哪怕只开一年。
10408.17400,1,25,16777215,1710487934,0,8258c3a2,1538443314788174592,终于明白中国汽车行业为啥开年集体大降价了，这是要清库存啊，怕后面卖不出去啊。
10354.02000,1,25,16777215,1710487852,0,8258c3a2,1538442622660990976,这叫打得一拳开，然后百拳开！
10318.58700,1,25,16777215,1710487794,0,8258c3a2,1538442137824475648,对，跟我想的一样
9123.00300,1,25,16777215,1710487064,0,8258c3a2,1538436020088202752,半小时内指定充满吧
9129.38300,1,25,16777215,1710487025,0,8258c3a2,1538435691959238144,小米的快充技术是一绝！！！
9528.31000,1,25,16777215,1710486875,0,52fea404,1538434431193662976,所以华为就是搞笑，aeb设计原则是宁漏不误触
7683.21400,1,25,16777215,1710485509,0,8258c3a2,1538422971188780544,我们的年轻人进步了，第一辆车不再是奥迪宝马奔驰了
7618.46800,1,25,16777215,1710485403,0,8258c3a2,1538422080537052160,20-35w，我猜的
7613.54000,1,25,16777215,1710485354,0,8258c3a2,1538421671365699584,价格猜一下，伙伴们，打在屏幕上
7487.20400,1,25,16777215,1710485200,0,8258c3a2,1538420383060076800,同意！！！！
4819.22400,1,25,16777215,1710484243,0,72569dd0,1538412348518619904,国产车只有小米支持carplay太良心了。
2325.39700,1,25,16777215,1710481653,0,72569dd0,1538390622074259712,这东西不适合国内车海战略的友商，哈哈哈哈哈，
4287.61800,1,25,16777215,1710480871,0,8258c3a2,1538384067215766528,太方便了，多年前我梦想的设计，就是他妈没人做，正准备自己做呢，小米做出来了。
4002.45400,1,25,16777215,1710480539,0,8258c3a2,1538381284169431552,我所想的，小米全做到了！
10751.38900,1,25,16777215,1710431240,0,f22e0832,1537967733554307584,小米加油
4747.36700,1,25,16777215,1710413274,0,10d050c2,1537817020593402880,格局
369.29200,1,25,16777215,1710412001,0,10d050c2,1537806341945794304,弹幕真纯啊，市面上的新能源哪个电池是自己的？？？？？
1533.71700,1,25,16777215,1710398213,0,7b9de70a,1537690677100680960,有一家测评的用手枪打电池板只有一点痕迹
1097.43400,1,25,16777215,1710397915,0,7b9de70a,1537688177077640448,说是后年其实就是明年了，已经很快了
923.50200,1,25,16777215,1710397792,0,7b9de70a,1537687148289926912,V6是合作v8真是自研的
7184.71500,1,25,16777215,1710397364,0,973b1911,1537683553889189376,按照小米作风，不会加钱的
3732.29400,1,25,16777215,1710392240,0,2307b009,1537640576340633600,划重点 通宵
8469.93600,1,25,16777215,1710347615,0,c7d9042f,1537266231445297408,？？？
336.66100,1,25,16777215,1710346856,0,8239d686,1537259870347166208,未来做私人飞行器也是这个路子耶！
2473.26000,1,25,16777215,1710342363,0,8b347d7c,1537222179274572800,雷氏演讲法  罗列数据
50.37800,1,25,16777215,1710340810,0,7d8def3e,1537209147496801792,ok
6981.66300,1,25,9033215,1710319007,0,e6c27b4e,1537026250542248192,好看
215.92000,1,25,16777215,1710311977,0,e6c27b4e,1536967281421557504,比亚迪呢？
8808.08500,1,25,16777215,1710310592,0,90b02c72,1536955664080234496,遥遥领先
8710.44300,1,25,16777215,1710310495,0,90b02c72,1536954844957643008,会不会弹出地球
5587.36800,1,25,16777215,1710308376,0,90b02c72,1536937070965336320,保时捷
8978.52200,1,25,16777215,1710308211,0,d0d16dcb,1536935687667161856,这个配置真的是出口打外企的了
4946.16100,1,25,16777215,1710308086,0,90b02c72,1536934638864736512,大气
1188.97600,1,25,16777215,1710307960,0,c2dea358,1536933582965081600,蔚来都已经900V了
1274.23300,1,25,16777215,1710307944,0,c2dea358,1536933447766343680,这个其他车企早就有了
4211.63500,1,25,16777215,1710307500,0,90b02c72,1536929724901949696,没关机吧
4135.43500,1,25,16777215,1710307424,0,90b02c72,1536929085765443072,遥遥领先
4075.98100,1,25,16777215,1710307352,0,90b02c72,1536928481542357504,无缝衔接
4017.05400,1,25,16777215,1710307293,0,90b02c72,1536927987302327040,牛逼
3890.95900,1,25,16777215,1710307167,0,90b02c72,1536926929633256960,买车送小米pad
3835.15300,1,25,16777215,1710307111,0,90b02c72,1536926461330966272,看好小米
3758.06300,1,25,16777215,1710307033,0,90b02c72,1536925807010752768,没有相控阵雷达，差评
3577.82300,1,25,16777215,1710306826,0,90b02c72,1536924074167773440,遥遥领先
3501.57000,1,25,16777215,1710306636,0,90b02c72,1536922478554089472,领先不是一点点，而是很多
3486.27300,1,25,16777215,1710306612,0,90b02c72,1536922274291425024,过于牛逼，买买买
3434.63500,1,25,16777215,1710306554,0,90b02c72,1536921785084375296,智能召唤纯牛逼
3366.33200,1,25,16777215,1710306465,0,90b02c72,1536921044857067008,交个朋友
3261.55100,1,25,16777215,1710306361,0,90b02c72,1536920165630032384,鬼探头能处理不
3178.19300,1,25,16777215,1710306277,0,90b02c72,1536919466296842240,are you ok
3019.95200,1,25,16777215,1710306119,0,90b02c72,1536918137667555328,牛逼
2960.27300,1,25,16777215,1710306059,0,90b02c72,1536917638360473088,网易打钱
2915.97200,1,25,16777215,1710306015,0,90b02c72,1536917266669876224,牛逼
1119.32400,1,25,16777215,1710296744,0,d0a30f42,1536839497260605440,可以，未雨绸缪
3673.30400,1,25,16777215,1710259257,0,903b50a,1536525030048186368,←你别吧，刚试驾完问界窄车位会灰掉不让你停的
4286.74000,1,25,16777215,1710248028,0,1fa3bc29,1536430840131831296,华为还真不是特别专业。。华为做网络设备专业。。
6123.84500,1,25,16777215,1710243839,0,fade2407,1536395698164334592,你是从敦煌来的吗，壁画这么多？
5383.72300,5,25,16777215,1710243469,0,368d152b,1536392593792278272,SU是Speed Ultra的意思，那为啥不叫速7要叫苏7呢
4204.68500,1,25,16777215,1710242636,0,368d152b,1536385604932512512,小米加广告能卖得更便宜，友商加广告还割韭菜
9405.54500,1,25,16777215,1710242448,0,13c96b25,1536384028176000512,字幕相当严谨
3556.43100,1,25,16777215,1710242153,0,368d152b,1536381556707356672,还是白色好看，不懂小米为啥主推蓝色，海报宣传视频什么全是蓝色
9010.57600,1,25,16777215,1710241974,0,13c96b25,1536380051330034688,呜呜呜呜，这样看真的要买不起啦
8847.70100,1,25,16777215,1710241811,0,13c96b25,1536378685001788416,等28号了
5496.35800,1,25,16777215,1710240868,0,9ff62f38,1536370773881571584,有品位
7565.67900,1,25,16777215,1710240487,0,13c96b25,1536367581655927296,哈哈哈哈哈哈哈哈哈
4774.28100,1,25,16777215,1710238894,0,8addb42a,1536354212882250496,用华为怎么会买小米
1788.92900,1,25,16777215,1710238825,0,a490e582,1536353639646519296,不就是空调……
1650.87000,1,25,16777215,1710237258,0,9ff62f38,1536340488582360320,我们和宁德时代
1396.73000,1,25,16777215,1710236891,0,9ff62f38,1536337415550364672,cltc的数据，说最少。你是会说话的
4405.28600,1,25,16777215,1710236858,0,d5f1646a,1536337134581988608,车自己开，车帮我打王者，我打车
392.16300,1,25,16777215,1710234763,0,8addb42a,1536319559424904448,来复习复习，马上 28号公布价格了
919.77400,5,25,15138834,1710223750,0,53ecd061,1536227178654628352,前面刚说和汇川弄的
832.22400,1,25,16777215,1710223678,0,53ecd061,1536226574062806272,讲个笑话:雷军务实
776.25400,1,25,16777215,1710223605,0,53ecd061,1536225958145694720,“一起”
600.20400,1,25,16777215,1710223479,0,53ecd061,1536224908303329280,三月份还没上市的车，却在吹“量产”
10153.05200,1,25,16777215,1710221551,0,761bbf04,1536208735125686272,尾声为什么不能煽情啊？直接结束不更难受吗？
1614.53600,5,25,16777215,1710217055,0,aa3e03a0,1536171020078395136,加油 小米
1614.53600,5,25,16777215,1710217045,0,aa3e03a0,1536170931469422848,加油 小米
1578.81400,1,25,14811775,1710216944,0,aa3e03a0,1536170086241637632,雷总加油
5930.45400,1,25,16777215,1710174906,0,3dc7889c,1535817442499267328,宝马内饰出名的拉
5337.45600,1,25,16777215,1710170598,0,f7b14b1b,1535781303981795840,小爱同学，弹出气囊
9992.90000,1,25,16777215,1710169671,0,33ae6b3,1535773530384415232,我擦
9980.01500,1,25,16777215,1710169658,0,33ae6b3,1535773422364199168,卧槽
6040.26600,1,25,16777215,1710169478,0,88f23dd0,1535771909755595264,非常同意
2386.48200,1,25,16777215,1710167647,0,f7b14b1b,1535756549484710912,商用工业的极致就是军用
377.50300,1,25,16777215,1710163246,0,2bbc3af3,1535719634299506432,小米加油
730.14800,1,25,16777215,1710140528,0,a659fa6e,1535529064587572480,V8S 31500转
564.90300,1,25,16777215,1710138711,0,4de7a67e,1535513815876574720,哦
549.76000,1,25,16777215,1710138687,0,4de7a67e,1535513618366728704,哦
7696.90800,1,25,16777215,1710133147,0,aca8ca75,1535467148582089216,我喜欢红色，保时捷
1617.63400,1,25,16777215,1710102805,0,92a01a2d,1535212620389728512,太新了 太牛力
1234.40600,1,25,16777215,1710102176,0,92a01a2d,1535207342227122176,龙晶陶瓷
8934.75300,1,25,16777215,1710084869,0,33e3b65d,1535062158734775808,城市路况不支持极速过弯
8927.67300,1,25,16777215,1710084838,0,33e3b65d,1535061903116973056,花里胡哨功能
6319.49400,1,25,16777215,1710084817,0,23a3467e,1535061727358563328,我真的怕
7246.19700,1,25,16777215,1710083184,0,33e3b65d,1535048028250388480,大江南北都是灰
4431.95800,1,25,16777215,1710080906,0,33e3b65d,1535028917390531840,这就是和华为的一样
4284.07300,1,25,16777215,1710080762,0,33e3b65d,1535027704095854592,华为玩剩下的
4123.95200,1,25,16777215,1710080652,0,33e3b65d,1535026788563317504,没什么卵用
3491.50800,1,25,16777215,1710080027,0,33e3b65d,1535021539274038272,预设好的场景而已
1875.50800,1,25,16777215,1710077422,0,33e3b65d,1534999691304145152,这种技术在空调界稀疏平常
